'정자법 위반' 박찬근 대전 중구의원 '벌금 80만 원',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003983231,http://news1.kr/articles/?3618270
정치자금법 위반 혐의 박찬근 중구의원 벌금 80만원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009222940,http://www.newsis.com/view/?id=NISX20190510_0000646985&cID=10899&pID=10800
"김진태 “문대통령, 19대 대선 선거범죄 인정되면 당선 무효”",http://www.mediapen.com/news/view/412312,http://www.mediapen.com/news/view/412312
김진태 19대 대선 무효...문재인·김정숙 특검해야,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001250519,https://www.ytn.co.kr/_ln/0101_201902071149414716
한국 대선 후에도 댓글 조작…김경수 특검·네이버 국조 추진(종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0009094394,http://www.newsis.com/view/?id=NISX20190305_0000577240&cID=10301&pID=10300
"'문재인미터' 문 정부 2년 평가, 언론 공약 이행률 0%",http://www.mediaus.co.kr/news/articleView.html?idxno=152331,http://www.mediaus.co.kr/news/articleView.html?idxno=152331
"김진태 “문재인 대선, 법적으로 무효..'김정숙 특검' 도입해야”",http://www.newspim.com/news/view/20190207000410,http://www.newspim.com/news/view/20190207000410
문 대통령 취임 2년…민주주의 복원 vs 경제 벼랑 끝,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=437&aid=0000209570,http://news.jtbc.joins.com/article/article.aspx?news_id=NB11813179
검찰 '정치개입 의혹' 강신명·이철성 전 경찰청장 구속영장 청구,http://ilyo.co.kr/?ac=article_view&entry_id=334361,http://ilyo.co.kr/?ac=article_view&entry_id=334361
"김진태 문재인대통령, 지난 대선 선거범죄 인정되면 당선무효",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=214&aid=0000922023,http://imnews.imbc.com/news/2019/politic/article/5152947_24691.html
